O:
[[ 7 13  5]
 [ 1  1  1]]
A:
[[2 1 0]
 [0 1 2]]
al: 0.0001
max_iter: 100000
gradient_eps 1e-09
t: 5000 ts: 100000
(861, 3)
[ 0.6764259   0.66329878] , [ 0.025  0.575  0.4  ] , 0.0643177368326 , True
[ 0.24317382  0.06158956] , [ 0.025  0.6    0.375] , 0.0873720295481 , True
[ 0.41418138  0.1958996 ] , [ 0.025  0.625  0.35 ] , 0.113883117024 , True
[ 0.51842787  0.96080286] , [ 0.025  0.65   0.325] , 0.143887647643 , True
[ 0.35761498  0.44156849] , [ 0.025  0.675  0.3  ] , 0.177450641802 , True
[ 0.10539173  0.4131473 ] , [ 0.025  0.7    0.275] , 0.214668405035 , True
[ 0.52687752  0.68461968] , [ 0.025  0.725  0.25 ] , 0.255673269805 , True
[ 0.43018803  0.82301004] , [ 0.025  0.75   0.225] , 0.300640812248 , True
[ 0.33584625  0.81367481] , [ 0.025  0.775  0.2  ] , 0.349800658565 , True
[ 0.54950551  0.61671369] , [ 0.025  0.8    0.175] , 0.403452823152 , True
[ 0.89853024  0.28971666] , [ 0.025  0.825  0.15 ] , 0.46199309405 , True
[ 0.61414671  0.6914398 ] , [ 0.025  0.85   0.125] , 0.525954214946 , True
[ 0.9629058   0.78666347] , [ 0.025  0.875  0.1  ] , 0.596076900097 , True
[ 0.88427317  0.78271929] , [ 0.025  0.9    0.075] , 0.673443205731 , True
[ 0.79498667  0.04590456] , [ 0.025  0.925  0.05 ] , 0.759759985141 , True
[ 0.25419016  0.09587785] , [ 0.025  0.95   0.025] , 0.858091104785 , True
[ 0.61460648  0.14961706] , [ 0.05   0.025  0.925] , 4.66209737342e-17 , True
[ 0.36638293  0.71066461] , [ 0.05  0.05  0.9 ] , -3.69747952235e-17 , True
[ 0.54366116  0.71916794] , [ 0.05   0.075  0.875] , 3.44777079774e-17 , True
[ 0.2337811  0.6452245] , [ 0.05  0.1   0.85] , -6.97422663439e-17 , True
[ 0.03746021  0.04752373] , [ 0.05   0.125  0.825] , 7.55979310484e-17 , True
[ 0.74156152  0.4208861 ] , [ 0.05  0.15  0.8 ] , -7.58305650859e-17 , True
[ 0.36759807  0.42884994] , [ 0.05   0.175  0.775] , 1.60747953423e-17 , True
[ 0.27680361  0.6098681 ] , [ 0.05  0.2   0.75] , 1.15819873509e-17 , True
[ 0.25219485  0.0749389 ] , [ 0.05   0.225  0.725] , 5.45219133522e-18 , True
[ 0.04528051  0.86844018] , [ 0.05  0.25  0.7 ] , -1.4617569726e-17 , True
[ 0.51676427  0.39832421] , [ 0.05   0.275  0.675] , 7.2889405742e-18 , True
[ 0.77781504  0.55503956] , [ 0.05  0.3   0.65] , -5.36682168086e-18 , True
[ 0.09128419  0.11932519] , [ 0.05   0.325  0.625] , 2.07326335764e-17 , True
[ 0.10230712  0.4440859 ] , [ 0.05  0.35  0.6 ] , 3.08789288133e-17 , True
[ 0.18450839  0.51150255] , [ 0.05   0.375  0.575] , -2.40032052338e-17 , True
[ 0.98445731  0.24735559] , [ 0.05  0.4   0.55] , 3.93387019715e-17 , True
[ 0.74557263  0.51660578] , [ 0.05   0.425  0.525] , 3.37353714065e-05 , True
[ 0.0791977   0.60982593] , [ 0.05  0.45  0.5 ] , 0.00251623082046 , True
[ 0.26000321  0.58888444] , [ 0.05   0.475  0.475] , 0.00880554063571 , True
[ 0.01662269  0.08907433] , [ 0.05  0.5   0.45] , 0.0187595273227 , True
[ 0.06421977  0.63585532] , [ 0.05   0.525  0.425] , 0.0322764959098 , True
[ 0.84499008  0.47829326] , [ 0.05  0.55  0.4 ] , 0.0492886913241 , True
[ 0.39274773  0.21760987] , [ 0.05   0.575  0.375] , 0.0697582214778 , True
[ 0.86831285  0.86113262] , [ 0.05  0.6   0.35] , 0.0936747618938 , True
[ 0.9638024   0.87481705] , [ 0.05   0.625  0.325] , 0.121054701205 , True
[ 0.21756492  0.73810884] , [ 0.05  0.65  0.3 ] , 0.151941592178 , True
[ 0.76676048  0.12288688] , [ 0.05   0.675  0.275] , 0.186407939867 , True
[ 0.70632322  0.16868868] , [ 0.05  0.7   0.25] , 0.224558529131 , True
[ 0.50846653  0.47962592] , [ 0.05   0.725  0.225] , 0.266535710299 , True
[ 0.34202381  0.98970562] , [ 0.05  0.75  0.2 ] , 0.312527384589 , True
[ 0.63747121  0.67048974] , [ 0.05   0.775  0.175] , 0.362778967004 , True
[ 0.57684534  0.5756107 ] , [ 0.05  0.8   0.15] , 0.417611569437 , True
[ 0.0690355   0.91004332] , [ 0.05   0.825  0.125] , 0.477450516261 , True
[ 0.82600375  0.48464084] , [ 0.05  0.85  0.1 ] , 0.542872229392 , True
[ 0.39837835  0.73728039] , [ 0.05   0.875  0.075] , 0.614686602856 , True
[ 0.09437365  0.99373606] , [ 0.05  0.9   0.05] , 0.694095864661 , True
[ 0.06318318  0.06807731] , [ 0.05   0.925  0.025] , 0.78304598592 , True
[ 0.90670832  0.93350582] , [ 0.075  0.025  0.9  ] , 5.88331947532e-17 , True
[ 0.62087481  0.7729163 ] , [ 0.075  0.05   0.875] , 2.76031031887e-17 , True
[ 0.6734003   0.45841138] , [ 0.075  0.075  0.85 ] , 1.45167719192e-17 , True
[ 0.66120652  0.01135323] , [ 0.075  0.1    0.825] , 7.14992019353e-17 , True
[ 0.06150218  0.08437252] , [ 0.075  0.125  0.8  ] , -5.69802667227e-17 , True
[ 0.36487634  0.32660392] , [ 0.075  0.15   0.775] , 0.0 , True
[ 0.39864479  0.97662112] , [ 0.075  0.175  0.75 ] , 2.07772950603e-17 , True
[ 0.36732723  0.94144579] , [ 0.075  0.2    0.725] , 5.10655070938e-18 , True
[ 0.57706837  0.72049956] , [ 0.075  0.225  0.7  ] , -2.0983441194e-17 , True
[ 0.38678243  0.10091001] , [ 0.075  0.25   0.675] , 8.58079513144e-17 , True
[ 0.84483959  0.41148151] , [ 0.075  0.275  0.65 ] , -3.5196195611e-17 , True
[ 0.2835806   0.57109681] , [ 0.075  0.3    0.625] , 4.34948741548e-17 , True
[ 0.48967383  0.99938687] , [ 0.075  0.325  0.6  ] , -1.26685289462e-17 , True
[ 0.17143289  0.10315223] , [ 0.075  0.35   0.575] , 4.37925836058e-17 , True
[ 0.49410474  0.1498494 ] , [ 0.075  0.375  0.55 ] , 4.843967132e-17 , True
[ 0.82239038  0.02189265] , [ 0.075  0.4    0.525] , 2.54760017583e-17 , True
[ 0.58937126  0.67705303] , [ 0.075  0.425  0.5  ] , 0.000287920223768 , True
[ 0.43553174  0.51686048] , [ 0.075  0.45   0.475] , 0.00373799200063 , True
[ 0.40388983  0.96257243] , [ 0.075  0.475  0.45 ] , 0.0109550772408 , True
[ 0.79790173  0.75133059] , [ 0.075  0.5    0.425] , 0.0218079280685 , True
[ 0.89538405  0.89887312] , [ 0.075  0.525  0.4  ] , 0.0362038345716 , True
[ 0.04879438  0.17954973] , [ 0.075  0.55   0.375] , 0.0540828118636 , True
[ 0.18816084  0.60440733] , [ 0.075  0.575  0.35 ] , 0.0754140146495 , True
[ 0.09131559  0.43738118] , [ 0.075  0.6    0.325] , 0.100193824873 , True
[ 0.29081825  0.29968855] , [ 0.075  0.625  0.3  ] , 0.128445329462 , True
[ 0.13947472  0.30298209] , [ 0.075  0.65   0.275] , 0.160219096366 , True
[ 0.62705536  0.31932633] , [ 0.075  0.675  0.25 ] , 0.195595321285 , True
[ 0.3278968   0.67231456] , [ 0.075  0.7    0.225] , 0.234687595263 , True
[ 0.10479362  0.94911846] , [ 0.075  0.725  0.2  ] , 0.277648779598 , True
[ 0.70537443  0.1303918 ] , [ 0.075  0.75   0.175] , 0.324679837839 , True
[ 0.09945573  0.4322391 ] , [ 0.075  0.775  0.15 ] , 0.376043091318 , True
[ 0.04405644  0.66606112] , [ 0.075  0.8    0.125] , 0.432082495216 , True
[ 0.34003422  0.22636388] , [ 0.075  0.825  0.1  ] , 0.49325576461 , True
[ 0.51413985  0.36983575] , [ 0.075  0.85   0.075] , 0.560187972218 , True
[ 0.73297487  0.11978749] , [ 0.075  0.875  0.05 ] , 0.633767650494 , True
[ 0.41710904  0.69182536] , [ 0.075  0.9    0.025] , 0.715337611129 , True
[ 0.80402985  0.24955525] , [ 0.1    0.025  0.875] , -5.71953367411e-17 , True
[ 0.17731138  0.748222  ] , [ 0.1   0.05  0.85] , -9.10658098271e-17 , True
[ 0.72880542  0.93806361] , [ 0.1    0.075  0.825] , 7.02134745962e-17 , True
[ 0.7531777   0.65047447] , [ 0.1  0.1  0.8] , 1.49622142755e-17 , True
[ 0.90336429  0.68611445] , [ 0.1    0.125  0.775] , -8.11731409144e-17 , True
[ 0.07511731  0.60631667] , [ 0.1   0.15  0.75] , 2.38131463255e-17 , True
[ 0.2793823   0.39072274] , [ 0.1    0.175  0.725] , -5.12764832917e-17 , True
[ 0.16291792  0.66007005] , [ 0.1  0.2  0.7] , 7.58150721191e-17 , True
[ 0.48431469  0.11916394] , [ 0.1    0.225  0.675] , -9.60769925139e-18 , True
[ 0.7070629   0.66100131] , [ 0.1   0.25  0.65] , 4.23352733896e-18 , True
[ 0.37904523  0.87126134] , [ 0.1    0.275  0.625] , -2.1890144091e-17 , True
[ 0.27892793  0.19488269] , [ 0.1  0.3  0.6] , 3.07240118158e-17 , True
[ 0.34873434  0.29751306] , [ 0.1    0.325  0.575] , 2.41875249558e-17 , True
[ 0.46808696  0.64358552] , [ 0.1   0.35  0.55] , 5.62254156673e-18 , True
[ 0.88451064  0.56060485] , [ 0.1    0.375  0.525] , 6.90916666464e-17 , True
[ 0.67445889  0.63202609] , [ 0.1  0.4  0.5] , 3.08726177772e-17 , True
[ 0.7201073   0.03432804] , [ 0.1    0.425  0.475] , 0.000788424052417 , True
[ 0.68253228  0.04222415] , [ 0.1   0.45  0.45] , 0.00519496229021 , True
[ 0.13715903  0.6857966 ] , [ 0.1    0.475  0.425] , 0.0133316630132 , True
[ 0.51882743  0.71395234] , [ 0.1  0.5  0.4] , 0.025077611389 , True
[ 0.89912321  0.33306708] , [ 0.1    0.525  0.375] , 0.0403487239204 , True
[ 0.16866096  0.82174994] , [ 0.1   0.55  0.35] , 0.0590925644232 , True
[ 0.30606575  0.05701665] , [ 0.1    0.575  0.325] , 0.0812852162066 , True
[ 0.73198452  0.35014254] , [ 0.1  0.6  0.3] , 0.106929735427 , True
[ 0.09881187  0.20465661] , [ 0.1    0.625  0.275] , 0.136055955463 , True
[ 0.7123975   0.59913016] , [ 0.1   0.65  0.25] , 0.168721592432 , True
[ 0.19291387  0.90733002] , [ 0.1    0.675  0.225] , 0.205014765856 , True
[ 0.8329529   0.73513557] , [ 0.1  0.7  0.2] , 0.245058236147 , True
[ 0.20031563  0.76801384] , [ 0.1    0.725  0.175] , 0.28901592071 , True
[ 0.87056483  0.89814396] , [ 0.1   0.75  0.15] , 0.337102661852 , True
[ 0.51543912  0.62757509] , [ 0.1    0.775  0.125] , 0.389598932335 , True
[ 0.60395138  0.09906695] , [ 0.1  0.8  0.1] , 0.446873495092 , True
[ 0.95164643  0.13253692] , [ 0.1    0.825  0.075] , 0.509419713118 , True
[ 0.22686255  0.69102254] , [ 0.1   0.85  0.05] , 0.577917094904 , True
[ 0.37648197  0.41049862] , [ 0.1    0.875  0.025] , 0.653344118395 , True
[ 0.56728238  0.54869848] , [ 0.125  0.025  0.85 ] , 2.20247543877e-17 , True
[ 0.70196347  0.92220275] , [ 0.125  0.05   0.825] , -8.67706140776e-17 , True
[ 0.30323852  0.80365013] , [ 0.125  0.075  0.8  ] , 4.24630051809e-17 , True
[ 0.07657234  0.561733  ] , [ 0.125  0.1    0.775] , -3.25539918148e-17 , True
[ 0.61075623  0.13629516] , [ 0.125  0.125  0.75 ] , 8.15598432696e-17 , True
[ 0.47278499  0.95115249] , [ 0.125  0.15   0.725] , -3.48808837405e-17 , True
[ 0.84593636  0.08476083] , [ 0.125  0.175  0.7  ] , -4.9080644542e-17 , True
[ 0.82712722  0.71563316] , [ 0.125  0.2    0.675] , 5.91309468142e-18 , True
[ 0.08236044  0.36800999] , [ 0.125  0.225  0.65 ] , 9.57880604034e-18 , True
[ 0.94247374  0.20688749] , [ 0.125  0.25   0.625] , -3.03253219783e-17 , True
[ 0.88848943  0.13166585] , [ 0.125  0.275  0.6  ] , 5.33209989263e-17 , True
[ 0.91563703  0.91805251] , [ 0.125  0.3    0.575] , 1.28372379758e-17 , True
[ 0.96206301  0.76019575] , [ 0.125  0.325  0.55 ] , -4.83313159667e-18 , True
[ 0.50344604  0.18128444] , [ 0.125  0.35   0.525] , -4.09082555349e-17 , True
[ 0.41720851  0.36082684] , [ 0.125  0.375  0.5  ] , 4.39000493986e-17 , True
[ 0.56382752  0.19049654] , [ 0.125  0.4    0.475] , 2.14784001456e-17 , True
[ 0.29000738  0.59743707] , [ 0.125  0.425  0.45 ] , 0.00153215229695 , True
[ 0.50400802  0.05913943] , [ 0.125  0.45   0.425] , 0.00688485106783 , True
[ 0.11924583  0.18376578] , [ 0.125  0.475  0.4  ] , 0.0159336487295 , True
[ 0.20883596  0.77096544] , [ 0.125  0.5    0.375] , 0.0285674642219 , True
[ 0.15495499  0.90429758] , [ 0.125  0.525  0.35 ] , 0.0447105205017 , True
[ 0.74081435  0.45074551] , [ 0.125  0.55   0.325] , 0.0643177368326 , True
[ 0.50752362  0.32023564] , [ 0.125  0.575  0.3  ] , 0.0873720295481 , True
[ 0.49404052  0.75699013] , [ 0.125  0.6    0.275] , 0.113883117024 , True
[ 0.41133079  0.2549576 ] , [ 0.125  0.625  0.25 ] , 0.143887647643 , True
[ 0.07981047  0.16292457] , [ 0.125  0.65   0.225] , 0.177450641802 , True
[ 0.26101968  0.76893199] , [ 0.125  0.675  0.2  ] , 0.214668405035 , True
[ 0.17935942  0.10716403] , [ 0.125  0.7    0.175] , 0.255673269805 , True
[ 0.18110072  0.68788284] , [ 0.125  0.725  0.15 ] , 0.300640812248 , True
[ 0.33752935  0.56971216] , [ 0.125  0.75   0.125] , 0.349800658565 , True
[ 0.1505194  0.8069972] , [ 0.125  0.775  0.1  ] , 0.403452823152 , True
[ 0.56654158  0.89941449] , [ 0.125  0.8    0.075] , 0.46199309405 , True
[ 0.11640352  0.34340396] , [ 0.125  0.825  0.05 ] , 0.525954214946 , True
[ 0.48004094  0.51375602] , [ 0.125  0.85   0.025] , 0.596076900097 , True
[ 0.06309731  0.66282063] , [ 0.15   0.025  0.825] , -2.84900254946e-18 , True
[ 0.05893815  0.28093077] , [ 0.15  0.05  0.8 ] , 1.33940485694e-17 , True
[ 0.86762559  0.51016632] , [ 0.15   0.075  0.775] , -6.36708320324e-18 , True
[ 0.33709322  0.0768593 ] , [ 0.15  0.1   0.75] , 4.14650911905e-17 , True
[ 0.48284006  0.75537896] , [ 0.15   0.125  0.725] , 6.51816798308e-17 , True
[ 0.52454275  0.56468278] , [ 0.15  0.15  0.7 ] , 1.79865851795e-18 , True
[ 0.38983195  0.78283952] , [ 0.15   0.175  0.675] , -6.66471572853e-17 , True
[ 0.7981055   0.98580441] , [ 0.15  0.2   0.65] , 1.19165040054e-17 , True
[ 0.37058186  0.44248877] , [ 0.15   0.225  0.625] , 3.46222553572e-17 , True
[ 0.07878991  0.28013004] , [ 0.15  0.25  0.6 ] , -1.31440025284e-17 , True
[ 0.04426683  0.44307533] , [ 0.15   0.275  0.575] , 3.13361564293e-17 , True
[ 0.55125297  0.3686099 ] , [ 0.15  0.3   0.55] , -2.79215393789e-17 , True
[ 0.19235057  0.91883388] , [ 0.15   0.325  0.525] , -1.01099109585e-17 , True
[ 0.07407187  0.01984605] , [ 0.15  0.35  0.5 ] , -6.28384272144e-18 , True
[ 0.29788636  0.3672794 ] , [ 0.15   0.375  0.475] , 2.94735863452e-17 , True
[ 0.13904262  0.10922787] , [ 0.15  0.4   0.45] , 3.3735371211e-05 , True
[ 0.78738205  0.9538703 ] , [ 0.15   0.425  0.425] , 0.00251623082046 , True
[ 0.28225391  0.51604097] , [ 0.15  0.45  0.4 ] , 0.00880554063571 , True
[ 0.13914976  0.39277017] , [ 0.15   0.475  0.375] , 0.0187595273227 , True
[ 0.9640813   0.24259089] , [ 0.15  0.5   0.35] , 0.0322764959098 , True
[ 0.21179235  0.73181743] , [ 0.15   0.525  0.325] , 0.0492886913241 , True
[ 0.5222547   0.15901815] , [ 0.15  0.55  0.3 ] , 0.0697582214778 , True
[ 0.92310695  0.87559432] , [ 0.15   0.575  0.275] , 0.0936747618938 , True
[ 0.95416722  0.17851346] , [ 0.15  0.6   0.25] , 0.121054701205 , True
[ 0.27382372  0.38524173] , [ 0.15   0.625  0.225] , 0.151941592178 , True
[ 0.01924086  0.75933022] , [ 0.15  0.65  0.2 ] , 0.186407939867 , True
[ 0.68641564  0.6214562 ] , [ 0.15   0.675  0.175] , 0.224558529131 , True
[ 0.90277453  0.69615396] , [ 0.15  0.7   0.15] , 0.266535710299 , True
[ 0.16085679  0.36892744] , [ 0.15   0.725  0.125] , 0.312527384589 , True
[ 0.86233315  0.3787169 ] , [ 0.15  0.75  0.1 ] , 0.362778967004 , True
[ 0.11808702  0.01102294] , [ 0.15   0.775  0.075] , 0.417611569437 , True
[ 0.57742568  0.48140394] , [ 0.15  0.8   0.05] , 0.477450516261 , True
[ 0.4325753   0.92074307] , [ 0.15   0.825  0.025] , 0.542872229392 , True
[ 0.74842413  0.24513359] , [ 0.175  0.025  0.8  ] , -4.10654818058e-18 , True
[ 0.69212695  0.20462487] , [ 0.175  0.05   0.775] , 8.78676499601e-17 , True
[ 0.33626386  0.97073517] , [ 0.175  0.075  0.75 ] , -4.37022672401e-17 , True
[ 0.77069746  0.21855411] , [ 0.175  0.1    0.725] , 8.93857961393e-17 , True
[ 0.26370475  0.82463341] , [ 0.175  0.125  0.7  ] , -7.12525221077e-17 , True
[ 0.61059772  0.27659023] , [ 0.175  0.15   0.675] , -4.40314339927e-17 , True
[ 0.74375624  0.52401777] , [ 0.175  0.175  0.65 ] , -1.12439897587e-17 , True
[ 0.82734202  0.8972742 ] , [ 0.175  0.2    0.625] , -7.25762954373e-17 , True
[ 0.74479454  0.6580647 ] , [ 0.175  0.225  0.6  ] , -5.70971663546e-17 , True
[ 0.02092991  0.22956206] , [ 0.175  0.25   0.575] , -2.43355143822e-17 , True
[ 0.86176674  0.52247271] , [ 0.175  0.275  0.55 ] , 5.3300347918e-17 , True
[ 0.71119099  0.27967097] , [ 0.175  0.3    0.525] , 6.05553051288e-18 , True
[ 0.20336613  0.22289122] , [ 0.175  0.325  0.5  ] , 4.97932686591e-18 , True
[ 0.37200769  0.05538477] , [ 0.175  0.35   0.475] , -1.74023466612e-17 , True
[ 0.19208263  0.39684386] , [ 0.175  0.375  0.45 ] , -3.12762952422e-17 , True
[ 0.84180835  0.50177162] , [ 0.175  0.4    0.425] , 0.000287920223768 , True
[ 0.28525466  0.91726093] , [ 0.175  0.425  0.4  ] , 0.00373799200063 , True
[ 0.32259565  0.51525871] , [ 0.175  0.45   0.375] , 0.0109550772408 , True
[ 0.89008672  0.58514975] , [ 0.175  0.475  0.35 ] , 0.0218079280685 , True
[ 0.25506407  0.15460966] , [ 0.175  0.5    0.325] , 0.0362038345716 , True
[ 0.18511459  0.83887428] , [ 0.175  0.525  0.3  ] , 0.0540828118636 , True
[ 0.49543836  0.14914755] , [ 0.175  0.55   0.275] , 0.0754140146495 , True
[ 0.14006934  0.4643998 ] , [ 0.175  0.575  0.25 ] , 0.100193824873 , True
[ 0.96022176  0.51474771] , [ 0.175  0.6    0.225] , 0.128445329462 , True
[ 0.49820487  0.76150651] , [ 0.175  0.625  0.2  ] , 0.160219096366 , True
[ 0.20481514  0.93653573] , [ 0.175  0.65   0.175] , 0.195595321285 , True
[ 0.47706106  0.83828675] , [ 0.175  0.675  0.15 ] , 0.234687595263 , True
[ 0.47321752  0.25162763] , [ 0.175  0.7    0.125] , 0.277648779598 , True
[ 0.94167837  0.69265391] , [ 0.175  0.725  0.1  ] , 0.324679837839 , True
[ 0.25305478  0.8366699 ] , [ 0.175  0.75   0.075] , 0.376043091318 , True
[ 0.4579977   0.47936548] , [ 0.175  0.775  0.05 ] , 0.432082495216 , True
[ 0.7542024   0.08214113] , [ 0.175  0.8    0.025] , 0.49325576461 , True
[ 0.90529889  0.39425235] , [ 0.2    0.025  0.775] , -6.72663841425e-18 , True
[ 0.3320912   0.07626299] , [ 0.2   0.05  0.75] , -6.85031732071e-17 , True
[ 0.82780042  0.01811048] , [ 0.2    0.075  0.725] , 6.41863550655e-17 , True
[ 0.43537397  0.21537889] , [ 0.2  0.1  0.7] , 7.13088011118e-17 , True
[ 0.70863733  0.80573407] , [ 0.2    0.125  0.675] , 1.47734783413e-17 , True
[ 0.55703358  0.05470799] , [ 0.2   0.15  0.65] , -2.91492496563e-17 , True
[ 0.99054195  0.49085152] , [ 0.2    0.175  0.625] , 2.35108147443e-17 , True
[ 0.7966327   0.61536914] , [ 0.2  0.2  0.6] , 1.81478763734e-17 , True
[ 0.2405461   0.99682694] , [ 0.2    0.225  0.575] , -9.11563210444e-17 , True
[ 0.76857399  0.21421234] , [ 0.2   0.25  0.55] , -2.45011381197e-17 , True
[ 0.71302586  0.07119914] , [ 0.2    0.275  0.525] , -5.22554177523e-17 , True
[ 0.9169649   0.92717117] , [ 0.2  0.3  0.5] , 6.17038651035e-18 , True
[ 0.65875599  0.37875255] , [ 0.2    0.325  0.475] , 1.35087518074e-17 , True
[ 0.44141896  0.65362258] , [ 0.2   0.35  0.45] , 3.11632479528e-17 , True
[ 0.10476539  0.71600065] , [ 0.2    0.375  0.425] , -2.26257527434e-18 , True
[ 0.53052055  0.20219393] , [ 0.2  0.4  0.4] , 0.000788424052418 , True
[ 0.74199076  0.68345614] , [ 0.2    0.425  0.375] , 0.00519496229021 , True
[ 0.76028297  0.54136765] , [ 0.2   0.45  0.35] , 0.0133316630132 , True
[ 0.82050362  0.01351286] , [ 0.2    0.475  0.325] , 0.025077611389 , True
[ 0.75000085  0.2429678 ] , [ 0.2  0.5  0.3] , 0.0403487239204 , True
[ 0.93218138  0.02131187] , [ 0.2    0.525  0.275] , 0.0590925644232 , True
[ 0.52833568  0.8215003 ] , [ 0.2   0.55  0.25] , 0.0812852162066 , True
[ 0.52288735  0.69757217] , [ 0.2    0.575  0.225] , 0.106929735427 , True
[ 0.4912821   0.30215469] , [ 0.2  0.6  0.2] , 0.136055955463 , True
[ 0.52658408  0.38193228] , [ 0.2    0.625  0.175] , 0.168721592432 , True
[ 0.01100522  0.75844133] , [ 0.2   0.65  0.15] , 0.205014765856 , True
[ 0.90663104  0.67581382] , [ 0.2    0.675  0.125] , 0.245058236147 , True
[ 0.30253248  0.19946451] , [ 0.2  0.7  0.1] , 0.28901592071 , True
[ 0.55833356  0.90967186] , [ 0.2    0.725  0.075] , 0.337102661852 , True
[ 0.82682968  0.36242343] , [ 0.2   0.75  0.05] , 0.389598932335 , True
[ 0.65672071  0.55368581] , [ 0.2    0.775  0.025] , 0.446873495092 , True
[ 0.27327245  0.09856685] , [ 0.225  0.025  0.75 ] , -9.60113302084e-17 , True
[ 0.33700147  0.40184777] , [ 0.225  0.05   0.725] , 3.35512495613e-17 , True
[ 0.7097024   0.70625903] , [ 0.225  0.075  0.7  ] , -8.47017437281e-17 , True
[ 0.357823    0.58829621] , [ 0.225  0.1    0.675] , -2.34174782172e-17 , True
[ 0.24111117  0.77654567] , [ 0.225  0.125  0.65 ] , 1.21562871294e-17 , True
[ 0.11949801  0.31141206] , [ 0.225  0.15   0.625] , 5.59166809571e-17 , True
[ 0.25980614  0.17694987] , [ 0.225  0.175  0.6  ] , -6.2440457545e-17 , True
[ 0.30143848  0.72907436] , [ 0.225  0.2    0.575] , 5.66539305459e-17 , True
[ 0.47750644  0.76417982] , [ 0.225  0.225  0.55 ] , 5.34993372212e-17 , True
[ 0.99169746  0.66792842] , [ 0.225  0.25   0.525] , 4.12116121943e-18 , True
[ 0.9339037   0.61083562] , [ 0.225  0.275  0.5  ] , 3.68265972266e-18 , True
[ 0.08948964  0.61596655] , [ 0.225  0.3    0.475] , -5.75832951462e-19 , True
[ 0.28615032  0.91454539] , [ 0.225  0.325  0.45 ] , 1.26791768007e-17 , True
[ 0.18237807  0.53651689] , [ 0.225  0.35   0.425] , 3.37705454353e-17 , True
[ 0.85456641  0.63874001] , [ 0.225  0.375  0.4  ] , 5.65174706268e-17 , True
[ 0.46746063  0.84177503] , [ 0.225  0.4    0.375] , 0.00153215229695 , True
[ 0.70229184  0.31899406] , [ 0.225  0.425  0.35 ] , 0.00688485106783 , True
[ 0.02700582  0.82908727] , [ 0.225  0.45   0.325] , 0.0159336487295 , True
[ 0.61846918  0.67220302] , [ 0.225  0.475  0.3  ] , 0.0285674642219 , True
[ 0.61444652  0.16951832] , [ 0.225  0.5    0.275] , 0.0447105205017 , True
[ 0.97896135  0.24961562] , [ 0.225  0.525  0.25 ] , 0.0643177368326 , True
[ 0.16609002  0.64916875] , [ 0.225  0.55   0.225] , 0.0873720295481 , True
[ 0.68123023  0.92051443] , [ 0.225  0.575  0.2  ] , 0.113883117024 , True
[ 0.18289837  0.52646012] , [ 0.225  0.6    0.175] , 0.143887647643 , True
[ 0.42937234  0.12834158] , [ 0.225  0.625  0.15 ] , 0.177450641802 , True
[ 0.55499011  0.54475996] , [ 0.225  0.65   0.125] , 0.214668405035 , True
[ 0.05695882  0.07144027] , [ 0.225  0.675  0.1  ] , 0.255673269805 , True
