O:
[[ 7 13  5]
 [ 1  1  1]]
A:
[[2 1 0]
 [0 1 2]]
al: 0.0001
max_iter: 200000
gradient_eps 1e-09
t: 5000 ts: 100000
(231, 3)
[ 0.92966414  0.7956959 ] , [ 0.5   0.35  0.15] , 0.00519496229021 , 0.00520050801509 , True
[ 0.4144091   0.45145589] , [ 0.5  0.3  0.2] , -6.67883743123e-18 , 8.64052250129e-08 , True
[ 0.1813755   0.81977024] , [ 0.5   0.25  0.25] , -1.12461017466e-17 , 1.12046959923e-12 , True
[ 0.90571651  0.80261527] , [ 0.5  0.2  0.3] , 1.56929935345e-17 , 3.79078137331e-10 , True
[ 0.46495582  0.59123469] , [ 0.5   0.15  0.35] , 0.0 , -8.06223328697e-18 , True
[ 0.20392104  0.78428779] , [ 0.5  0.1  0.4] , 2.91641173572e-17 , -2.63481053548e-17 , True
[ 0.08263714  0.12530113] , [ 0.5   0.05  0.45] , -2.97113984613e-18 , 1.39781568888e-17 , True
[ 0.78759853  0.7036413 ] , [ 0.45  0.5   0.05] , 0.0936747618938 , 0.0936747618938 , True
[ 0.41262757  0.49289523] , [ 0.45  0.45  0.1 ] , 0.0492886913241 , 0.0492886913241 , True
[ 0.99582115  0.97613346] , [ 0.45  0.4   0.15] , 0.0187595273227 , 0.0187617546898 , True
[ 0.39058241  0.34519729] , [ 0.45  0.35  0.2 ] , 0.00251623082046 , 0.00251623630692 , True
[ 0.50895509  0.55355755] , [ 0.45  0.3   0.25] , 1.52691951182e-17 , 4.6153547819e-08 , True
[ 0.2922338   0.46684002] , [ 0.45  0.25  0.3 ] , 4.16860913559e-17 , -8.00906846581e-17 , True
[ 0.25074105  0.9867103 ] , [ 0.45  0.2   0.35] , 1.76490051641e-17 , 5.27705632316e-18 , True
[ 0.96606856  0.1838167 ] , [ 0.45  0.15  0.4 ] , 1.17225963329e-17 , 1.03767715126e-16 , True
[ 0.56749581  0.79688141] , [ 0.45  0.1   0.45] , 4.47687056607e-17 , 1.3447674089e-18 , True
[ 0.43264199  0.29368362] , [ 0.45  0.05  0.5 ] , 2.04984682214e-17 , 3.72986849966e-17 , True
[ 0.96136704  0.20482819] , [ 0.4   0.55  0.05] , 0.136055955463 , 0.136055955463 , True
[ 0.92113705  0.74802659] , [ 0.4  0.5  0.1] , 0.0812852162066 , 0.0812852162066 , True
[ 0.49526906  0.46256235] , [ 0.4   0.45  0.15] , 0.0403487239204 , 0.0403487239204 , True
[ 0.95516676  0.33354436] , [ 0.4  0.4  0.2] , 0.0133316630132 , 0.0133317246874 , True
[ 0.14852009  0.34907624] , [ 0.4   0.35  0.25] , 0.000788424052417 , 0.000788900004883 , True
[ 0.66600419  0.67468508] , [ 0.4  0.3  0.3] , 2.72279466847e-17 , 1.83015880825e-07 , True
[ 0.53453463  0.96746557] , [ 0.4   0.25  0.35] , 1.66533453694e-17 , 7.84041746176e-13 , True
[ 0.9782652   0.83843652] , [ 0.4  0.2  0.4] , -8.32667268469e-18 , 1.80634592674e-11 , True
[ 0.41423771  0.60772802] , [ 0.4   0.15  0.45] , 6.61863726219e-17 , 3.0555810459e-18 , True
[ 0.56020912  0.53595914] , [ 0.4  0.1  0.5] , 3.13333803517e-17 , -2.24802118058e-17 , True
[ 0.87907261  0.60785977] , [ 0.4   0.05  0.55] , 2.05224888055e-18 , 9.31813977609e-17 , True
[ 0.4751486  0.6943261] , [ 0.35  0.6   0.05] , 0.186407939867 , 0.186407939867 , True
[ 0.86787735  0.79411328] , [ 0.35  0.55  0.1 ] , 0.121054701205 , 0.121054701205 , True
[ 0.34177522  0.48702321] , [ 0.35  0.5   0.15] , 0.0697582214778 , 0.0697582214778 , True
[ 0.16995155  0.3098916 ] , [ 0.35  0.45  0.2 ] , 0.0322764959098 , 0.0322764959098 , True
[ 0.32166501  0.92415331] , [ 0.35  0.4   0.25] , 0.00880554063571 , 0.0088072019995 , True
[ 0.01034128  0.25428847] , [ 0.35  0.35  0.3 ] , 3.37353601131e-05 , 4.64453627588e-05 , True
[ 0.65869911  0.5775011 ] , [ 0.35  0.3   0.35] , -4.70185870063e-17 , 1.0059794457e-08 , True
[ 0.9338656   0.08551853] , [ 0.35  0.25  0.4 ] , 7.41996711478e-18 , 2.34896209164e-17 , True
[ 0.9218422   0.24477052] , [ 0.35  0.2   0.45] , 6.0924156594e-17 , 7.08464714213e-17 , True
[ 0.05367328  0.17117809] , [ 0.35  0.15  0.5 ] , 4.07336851487e-17 , 7.85452828363e-17 , True
[ 0.76031967  0.06498636] , [ 0.35  0.1   0.55] , 1.21171626782e-17 , -5.3447479013e-17 , True
[ 0.18901055  0.37057912] , [ 0.35  0.05  0.6 ] , 1.58657864854e-17 , -2.18809838073e-17 , True
[ 0.53561995  0.24749014] , [ 0.3   0.65  0.05] , 0.245058236147 , 0.245058236147 , True
[ 0.54919704  0.62153268] , [ 0.3  0.6  0.1] , 0.168721592432 , 0.168721592432 , True
[ 0.90666642  0.63153723] , [ 0.3   0.55  0.15] , 0.106929735427 , 0.106929735427 , True
[ 0.0829819   0.14403692] , [ 0.3  0.5  0.2] , 0.0590925644232 , 0.0590925644232 , True
[ 0.31124389  0.87903747] , [ 0.3   0.45  0.25] , 0.025077611389 , 0.0250776124957 , True
[ 0.9439429  0.824763 ] , [ 0.3  0.4  0.3] , 0.00519496229021 , 0.00521157931352 , True
[ 0.0442136   0.10389351] , [ 0.3   0.35  0.35] , 2.46506978507e-17 , 1.42236368193e-09 , True
[ 0.28152064  0.39053244] , [ 0.3  0.3  0.4] , 1.64251924381e-17 , 1.03366842415e-17 , True
[ 0.98491945  0.0609878 ] , [ 0.3   0.25  0.45] , -6.85886458434e-18 , -4.83163045575e-17 , True
[ 0.26536252  0.50477832] , [ 0.3  0.2  0.5] , 8.14064507702e-18 , 4.99072609071e-17 , True
[ 0.34529447  0.99010287] , [ 0.3   0.15  0.55] , -9.37363043858e-18 , -5.98088172952e-17 , True
[ 0.64570728  0.094382  ] , [ 0.3  0.1  0.6] , 8.47573617235e-17 , 8.91537979955e-17 , True
[ 0.91074232  0.77561809] , [ 0.3   0.05  0.65] , 4.28586676986e-17 , 9.09824396069e-17 , True
[ 0.99904154  0.47846604] , [ 0.25  0.7   0.05] , 0.312527384589 , 0.312527384589 , True
[ 0.95167523  0.17030041] , [ 0.25  0.65  0.1 ] , 0.224558529131 , 0.224558529131 , True
[ 0.14191493  0.71523756] , [ 0.25  0.6   0.15] , 0.151941592178 , 0.151941592178 , True
[ 0.24217278  0.38154123] , [ 0.25  0.55  0.2 ] , 0.0936747618938 , 0.0936747618938 , True
[ 0.34327664  0.85715474] , [ 0.25  0.5   0.25] , 0.0492886913241 , 0.0492886913247 , True
[ 0.49312832  0.55571291] , [ 0.25  0.45  0.3 ] , 0.0187595273227 , 0.0187595273308 , True
[ 0.35005349  0.20674677] , [ 0.25  0.4   0.35] , 0.00251623082046 , 0.00251623255055 , True
[ 0.88902493  0.51457514] , [ 0.25  0.35  0.4 ] , 3.86768777328e-18 , 0.000433668484829 , True
[ 0.60222987  0.75578194] , [ 0.25  0.3   0.45] , -1.67939531891e-17 , 4.6981054215e-12 , True
[ 0.33767164  0.20821336] , [ 0.25  0.25  0.5 ] , -3.25580974693e-17 , -4.00754874013e-17 , True
[ 0.40988511  0.24206347] , [ 0.25  0.2   0.55] , 2.47607572843e-17 , -5.65493953588e-17 , True
[ 0.12979291  0.33841839] , [ 0.25  0.15  0.6 ] , 1.83494162925e-17 , 7.08412946063e-17 , True
[ 0.07073705  0.2559323 ] , [ 0.25  0.1   0.65] , 2.12704209828e-17 , 9.78353499689e-17 , True
[ 0.45467259  0.50008989] , [ 0.25  0.05  0.7 ] , 1.36198644521e-17 , -2.25839948447e-17 , True
[ 0.09139061  0.96547739] , [ 0.2   0.75  0.05] , 0.389598932335 , 0.389598932335 , True
[ 0.10423883  0.37849091] , [ 0.2  0.7  0.1] , 0.28901592071 , 0.28901592071 , True
[ 0.98937028  0.1893423 ] , [ 0.2   0.65  0.15] , 0.205014765856 , 0.205014765856 , True
[ 0.32409691  0.66063146] , [ 0.2  0.6  0.2] , 0.136055955463 , 0.136055955463 , True
[ 0.38694296  0.40343298] , [ 0.2   0.55  0.25] , 0.0812852162066 , 0.0812852162066 , True
[ 0.76000723  0.78975146] , [ 0.2  0.5  0.3] , 0.0403487239204 , 0.0403487243285 , True
[ 0.3703922   0.69449143] , [ 0.2   0.45  0.35] , 0.0133316630132 , 0.0133316651122 , True
[ 0.36275276  0.10747745] , [ 0.2  0.4  0.4] , 0.000788424052419 , 0.000788699046067 , True
[ 0.35956811  0.07253527] , [ 0.2   0.35  0.45] , 3.08637534751e-17 , 1.30646714825e-15 , True
[ 0.80735111  0.23832121] , [ 0.2  0.3  0.5] , -5.45602635382e-17 , 3.17835063777e-10 , True
[ 0.60965688  0.57780424] , [ 0.2   0.25  0.55] , -1.58226381307e-17 , -4.03998342964e-17 , True
[ 0.54500659  0.99389752] , [ 0.2  0.2  0.6] , -6.83214169e-17 , -5.05411936592e-17 , True
[ 0.5571291   0.93435854] , [ 0.2   0.15  0.65] , 4.52111681595e-17 , 7.1287873449e-17 , True
[ 0.4009499   0.05516607] , [ 0.2  0.1  0.7] , 8.41493055655e-18 , 2.00088128616e-17 , True
[ 0.09848242  0.65086007] , [ 0.2   0.05  0.75] , 6.26397981928e-18 , 1.19510409071e-18 , True
[ 0.37487942  0.50481319] , [ 0.15  0.8   0.05] , 0.477450516261 , 0.477450516261 , True
[ 0.11352339  0.97565035] , [ 0.15  0.75  0.1 ] , 0.362778967004 , 0.362778967004 , True
[ 0.21689601  0.20965414] , [ 0.15  0.7   0.15] , 0.266535710299 , 0.266535710299 , True
[ 0.22149374  0.9727588 ] , [ 0.15  0.65  0.2 ] , 0.186407939867 , 0.186407939867 , True
[ 0.99694055  0.49573516] , [ 0.15  0.6   0.25] , 0.121054701205 , 0.121054701205 , True
[ 0.51619174  0.34319648] , [ 0.15  0.55  0.3 ] , 0.0697582214778 , 0.0697582214778 , True
[ 0.71860341  0.61841729] , [ 0.15  0.5   0.35] , 0.0322764959098 , 0.0322764959292 , True
[ 0.83474008  0.1769436 ] , [ 0.15  0.45  0.4 ] , 0.00880554063571 , 0.008805557392 , True
[ 0.59239367  0.18732555] , [ 0.15  0.4   0.45] , 3.37353601132e-05 , 4.19495171619e-05 , True
[ 0.3510903   0.48022056] , [ 0.15  0.35  0.5 ] , -1.25720948163e-17 , 1.88770301451e-15 , True
[ 0.46715627  0.13244173] , [ 0.15  0.3   0.55] , -8.43762147871e-18 , -1.20185137954e-17 , True
[ 0.10816281  0.25657625] , [ 0.15  0.25  0.6 ] , 4.39926827962e-17 , -7.88263583237e-18 , True
[ 0.65480022  0.77823768] , [ 0.15  0.2   0.65] , -2.57980982896e-18 , -5.41816931398e-17 , True
[ 0.53224554  0.88826819] , [ 0.15  0.15  0.7 ] , 6.05858133909e-18 , -1.11559616013e-17 , True
[ 0.01122985  0.483333  ] , [ 0.15  0.1   0.75] , 1.62786673949e-18 , 1.78164938948e-17 , True
[ 0.18724211  0.98378485] , [ 0.15  0.05  0.8 ] , 1.01089958426e-17 , 1.68880148812e-17 , True
[ 0.57594168  0.86626321] , [ 0.1   0.85  0.05] , 0.577917094904 , 0.577917094904 , True
[ 0.60875564  0.62852433] , [ 0.1  0.8  0.1] , 0.446873495092 , 0.446873495092 , True
[ 0.36668282  0.93237693] , [ 0.1   0.75  0.15] , 0.337102661852 , 0.337102661852 , True
[ 0.32662889  0.27884759] , [ 0.1  0.7  0.2] , 0.245058236147 , 0.245058236147 , True
[ 0.16806618  0.44881566] , [ 0.1   0.65  0.25] , 0.168721592432 , 0.168721592432 , True
[ 0.37173706  0.83408498] , [ 0.1  0.6  0.3] , 0.106929735427 , 0.106929735427 , True
[ 0.57823144  0.31726619] , [ 0.1   0.55  0.35] , 0.0590925644232 , 0.0590925644232 , True
[ 0.47857887  0.05327792] , [ 0.1  0.5  0.4] , 0.025077611389 , 0.025077611389 , True
[ 0.09357729  0.35766939] , [ 0.1   0.45  0.45] , 0.00519496229021 , 0.00519496229501 , True
[ 0.43824197  0.54911225] , [ 0.1  0.4  0.5] , -3.92397960567e-17 , 3.08020114826e-06 , True
[ 0.81695865  0.0718562 ] , [ 0.1   0.35  0.55] , -2.63934079074e-17 , -3.06931018904e-17 , True
[ 0.93951301  0.98827176] , [ 0.1  0.3  0.6] , 4.63296246547e-17 , 1.78257266532e-09 , True
[ 0.13147614  0.37874308] , [ 0.1   0.25  0.65] , -1.20151425347e-17 , 1.58666535379e-17 , True
[ 0.03337771  0.37318376] , [ 0.1  0.2  0.7] , 4.25748790595e-17 , -1.45106463883e-18 , True
[ 0.67073485  0.40446673] , [ 0.1   0.15  0.75] , 7.67914638868e-18 , -6.05314318448e-17 , True
[ 0.17324738  0.04782933] , [ 0.1  0.1  0.8] , 1.73140361643e-17 , -2.25982347918e-17 , True
[ 0.87715603  0.73797   ] , [ 0.1   0.05  0.85] , 2.22805512129e-18 , 2.61655680746e-17 , True
[ 0.77064937  0.70196987] , [ 0.05  0.9   0.05] , 0.694095864661 , 0.694095864661 , True
[ 0.78909654  0.22430908] , [ 0.05  0.85  0.1 ] , 0.542872229392 , 0.542872229392 , True
[ 0.05415459  0.54523688] , [ 0.05  0.8   0.15] , 0.417611569437 , 0.417611569437 , True
[ 0.86217174  0.11214799] , [ 0.05  0.75  0.2 ] , 0.312527384589 , 0.312527384589 , True
[ 0.68091503  0.59140429] , [ 0.05  0.7   0.25] , 0.224558529131 , 0.224558529131 , True
[ 0.27954889  0.33835729] , [ 0.05  0.65  0.3 ] , 0.151941592178 , 0.151941592178 , True
[ 0.63080957  0.66791934] , [ 0.05  0.6   0.35] , 0.0936747618938 , 0.0936747618938 , True
[ 0.92079612  0.58004188] , [ 0.05  0.55  0.4 ] , 0.0492886913241 , 0.0492886913242 , True
[ 0.19090134  0.12082552] , [ 0.05  0.5   0.45] , 0.0187595273227 , 0.0187595273227 , True
[ 0.10153962  0.2939142 ] , [ 0.05  0.45  0.5 ] , 0.00251623082048 , 0.00251623133676 , True
[ 0.52431617  0.36840506] , [ 0.05  0.4   0.55] , -2.44649113321e-17 , 2.12847781969e-10 , True
[ 0.53012598  0.66122628] , [ 0.05  0.35  0.6 ] , 1.68781091632e-17 , 3.02169992462e-15 , True
[ 0.60096884  0.51315572] , [ 0.05  0.3   0.65] , -6.99518083493e-17 , -4.99930405448e-17 , True
[ 0.91395487  0.89473134] , [ 0.05  0.25  0.7 ] , 3.27902358219e-17 , 7.93571915557e-17 , True
[ 0.39403361  0.68855568] , [ 0.05  0.2   0.75] , 2.02253079935e-17 , -5.34174602917e-17 , True
[ 0.11350096  0.17482541] , [ 0.05  0.15  0.8 ] , 3.85976380729e-19 , -3.02353723461e-17 , True
[ 0.95844711  0.12809522] , [ 0.05  0.1   0.85] , 3.05767029952e-17 , 5.52638284022e-17 , True
[ 0.35314202  0.55646761] , [ 0.05  0.05  0.9 ] , 9.32315635379e-17 , -6.35166427638e-17 , True
171 171
100.0
